"s__acidaminiphila" "s__acnes" "s__adhaesivum" "s__adolescentis" "s__aeria" "s__aerofaciens" "s__agalactiae" "s__aggregatus" "s__agilis" "s__ahygroscopicus" "s__alaskensis" "s__albidocapillata" "s__alcaligenes" "s__alkalitolerans" "s__aminovorans" "s__amylolyticus" "s__amylovorum" "s__anaerobius" "s__andropogonis" "s__anginosus" "s__animalis" "s__aquatilis" "s__arupense" "s__arvensicola" "s__asini" "s__aureum" "s__aureus" "s__aurum" "s__autotrophicus" "s__bacteriovorus" "s__balearica" "s__barengoltzii" "s__bifida" "s__bifidum" "s__biforme" "s__biprosthecium" "s__bispora" "s__boronitolerans" "s__bowmanii" "s__brevis" "s__bryantii" "s__bryophila" "s__C21_c20" "s__caccae" "s__caeni" "s__campisalis" "s__canimorsus" "s__cateniformis" "s__catus" "s__cecorum" "s__celatum" "s__celer" "s__cellulosum" "s__chitinolyticus" "s__chondroitinus" "s__cinerea" "s__citronellolis" "s__clausii" "s__coagulans" "s__coleohominis" "s__copri" "s__cosmopolitanus" "s__cryaerophilus" "s__cryoconitis" "s__curvus" "s__delafieldii" "s__delbrueckii" "s__dentocariosa" "s__diminuta" "s__dispar" "s__dispersa" "s__distasonis" "s__doebereinerae" "s__dolichum" "s__durum" "s__echinoides" "s__effusa" "s__eggerthii" "s__eikelboomii" "s__elegans" "s__elkanii" "s__endodontalis" "s__endophyticus" "s__enterica" "s__epidermidis" "s__equi" "s__equorum" "s__europaeus" "s__exhalans" "s__faecis" "s__faecium" "s__fascians" "s__firmus" "s__fischeri" "s__flavefaciens" "s__flexus" "s__formigenes" "s__fragi" "s__fragilis" "s__fulvum" "s__fusca" "s__gargensis" "s__garvieae" "s__gelatinosus" "s__genomosp." "s__genosp." "s__geothermalis" "s__gibsonii" "s__ginsengihumi" "s__gladioli" "s__gnavus" "s__granuli" "s__granulosum" "s__gubbeenense" "s__guillouiae" "s__haemolyticus" "s__haemoperoxidus" "s__halodurans" "s__halophobica" "s__hiranonis" "s__huakuii" "s__humi" "s__hydrocarbonoclasticus" "s__hyovaginalis" "s__hypermegale" "s__ichthyoenteri" "s__indoligenes" "s__iners" "s__infantis" "s__influenzae" "s__insecticola" "s__intermedia" "s__intermedium" "s__invocatus" "s__jenensis" "s__johnsonii" "s__kashmirensis" "s__kestanbolensis" "s__komagatae" "s__kroppenstedtii" "s__kuhniae" "s__kujiense" "s__lanatus" "s__larsenii" "s__lautus" "s__leguminosarum" "s__lenta" "s__lividum" "s__luteciae" "s__luteus" "s__lwoffii" "s__macerans" "s__maitriensis" "s__marcescens" "s__marisflavi" "s__maritypicum" "s__mastitidis" "s__mazei" "s__melaninogenica" "s__melopsittaci" "s__meningoseptica" "s__mephitis" "s__mesenteroides" "s__metschnikovii" "s__mexicana" "s__michiganensis" "s__mobilis" "s__modestum" "s__moniliformis" "s__moorei" "s__morganii" "s__mucilaginosa" "s__muciniphila" "s__mucosa" "s__mucosae" "s__multivorum" "s__multocida" "s__muralis" "s__nanceiensis" "s__natatoria" "s__neonatale" "s__nigrescens" "s__nitroreducens" "s__noxia" "s__obscurus" "s__ochracea" "s__odoratimimus" "s__organophilum" "s__otitis" "s__ovatus" "s__p-1630-c5" "s__pachnodae" "s__pallens" "s__palleronii" "s__palustris" "s__paradoxus" "s__parahaemolyticus" "s__parainfluenzae" "s__parvula" "s__pasteurianum" "s__paucivorans" "s__perfringens" "s__petroleiphilum" "s__pettenkoferi" "s__plebeius" "s__porcinus" "s__porphyrae" "s__prausnitzii" "s__producta" "s__pseudolongum" "s__psychrolactophilus" "s__psychrophilus" "s__psychrotolerans" "s__pulmonis" "s__ramosa" "s__ramosum" "s__rectus" "s__reuszeri" "s__reuteri" "s__rhizophila" "s__rhizosphaerae" "s__rhizovicinus" "s__rimae" "s__rosea" "s__ruber" "s__rugosa" "s__ruminis" "s__rumoiensis" "s__saccharolyticum" "s__salaria" "s__salsilacus" "s__SCA1145" "s__SCA1170" "s__schaedleri" "s__schindleri" "s__sciuri" "s__segnis" "s__selenatarsenatis" "s__serinedens" "s__shigelloides" "s__simulans" "s__socranskii" "s__somerae" "s__stationis" "s__stercorea" "s__stercoris" "s__stuartii" "s__stutzeri" "s__stygium" "s__subflava" "s__subterminale" "s__subterranea" "s__succinicans" "s__succinus" "s__tannerae" "s__Taxon" "s__tenuis" "s__thermodenitrificans" "s__toletana" "s__torques" "s__transvaalensis" "s__tropica" "s__umsongensis" "s__uniformis" "s__variabile" "s__venetianus" "s__veronii" "s__viridans" "s__viridescens" "s__viridiflava" "s__wittichii" "s__xenophagum" "s__yabuuchiae" "s__yanoikuyae" "s__zavarzinii" "s__zeae" "s__zeaxanthinifaciens"
"Delmore.Forehead" 0 10.4584066132365 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 6.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 3.4594316186373 0 0 0 1 0 0 7.85174904141606 3.16992500144231 5 0 3 0 0 4.58496250072116 0 0 0 0 0 0 2.8073549220576 0 0 6.53915881110803 0 3.32192809488736 0 0 0 2.32192809488736 1.58496250072116 0 0 0 4 0 2.8073549220576 3 0 0 0 0 2 0 0 0 0 0 2.32192809488736 3.32192809488736 0 3.58496250072116 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 13.3484515374071 0 0 0 2 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 3.8073549220576 0 0 0 2 0 0 2 0 0 0 4.39231742277876 0 7.92481250360578 0 0 0 4.90689059560852 0 0 3.70043971814109 0 0 2.58496250072116 0 3 0 0 0 0 0 1 0 0 4.39231742277876 0 0 0 0 9.08746284125034 5.90689059560852 0 0 1 0 0 0 0 0 2 0 0 0 0 0 3.70043971814109 0 0 3.16992500144231 0 0 4.90689059560852 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6.84549005094437 3 1.58496250072116 0 0 0 5.04439411935845 0 0 0 0 0 0 2.32192809488736 0 6.06608919045777 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 2.58496250072116 0 0 0 0 0 2.8073549220576 0 0 3 0
"Elmira.Forehead" 0 10.4522412404308 3.8073549220576 0 5.4262647547021 0 3.8073549220576 5.35755200461808 0 0 0 0 0 0 4.4594316186373 0 0 0 1 3.8073549220576 0 0 0 0 0 1 4.08746284125034 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 1 0 0 0 0 0 0 0 0 0 0 5 2.32192809488736 4.8073549220576 0 0 0 0 5.58496250072116 0 0 0 0 0 0 3.90689059560852 1 0 3.58496250072116 0 1.58496250072116 0 2 0 1.58496250072116 0 0 0 0 4 0 3.32192809488736 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 0 0 0 5.04439411935845 0 4.75488750216347 0 0 0 0 0 13.4998458870832 0 0 0 6.3037807481771 0 0 0 0 0 0 0 0 0 6 1 0 0 0 0 0 0 0 4.08746284125034 0 2 0 0 0 0 0 0 0 0 2 0 7.23840473932508 0 0 0 1.58496250072116 3 0 0 0 0 4.64385618977472 5.35755200461808 0 0 0 0 0 0 1 0 0 1 0 0 5.78135971352466 0 7.27612440527424 5.70043971814109 0 0 0 0 0 0 0 0 3.32192809488736 2.8073549220576 0 0 0 0 0 0 0 1.58496250072116 0 0 4.32192809488736 2.32192809488736 0 0 5.70043971814109 0 0 0 0 0 0 0 0 0 0 6.68650052718322 2 5.08746284125034 0 0 0 7.3037807481771 2.8073549220576 0 0 0 0 0 2.32192809488736 0 7.05528243550119 0 1.58496250072116 0 0 3 0 0 0 0 1 0 0 0 1 0 1 0 0 0 0 3 0 4 0 0 0 6.4093909361377
"Bjorkland.Forehead" 0 3.58496250072116 2 0 8.25266543245025 0 0 3.58496250072116 0 0 0 0 0 0 2 0 0 0 1 0 0 0 0 0 0 3 6.55458885167764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 2.32192809488736 0 0 0 0 0 0 6.33985000288462 2.32192809488736 6.33985000288462 0 0 0 0 8.91288933622996 0 0 1 0 0 0 0 0 0 6.14974711950468 1 1.58496250072116 0 0 0 0 2 0 0 0 4.39231742277876 0 9.10590850857116 0 0 0 0 0 1 0 0 0 1 0 0 1 0 2.32192809488736 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 4.08746284125034 0 0 0 2.32192809488736 0 0 0 12.5533893047216 0 0 0 3.58496250072116 0 0 0 0 0 0 0 0 0 6.2667865406949 1.58496250072116 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 3.4594316186373 0 0 1 1.58496250072116 0 0 3 0 0 0 0 0 0 1.58496250072116 0 0 1.58496250072116 1 7.54689445988764 5.16992500144231 0 2 0 0 0 0 0 0 0 0 0 1 0 0 1.58496250072116 0 0 3.70043971814109 0 0 4.16992500144231 7.36632221424582 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 5.24792751344359 2.58496250072116 2.32192809488736 0 0 0 6.78135971352466 0 0 0 0 0 0 4.64385618977472 2 5.83289001416474 0 3.32192809488736 1.58496250072116 0 2.8073549220576 0 0 0 0 0 0 0 0 1.58496250072116 1 0 5.08746284125034 0 0 5.93073733756289 0 0 3.32192809488736 0 0 1 0
"Overton.Forehead" 0 9.08746284125034 1 0 2.8073549220576 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61470984411521 0 0 0 0 10.4167975276061 0 0 0 0 0 0 3.90689059560852 0 11.9121408562957 0 0 0 0 2 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 3 0 1 0 0 2.32192809488736 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 2.58496250072116 0 0 0 0 0 0 2 0 0 0 2 2.58496250072116 0 0 0 0 0 0 12.5622424242211 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 11.4496645384762 0 0 0 0 0 0 0 0 0 0 7.98299357469431 0 9.87344411251538 0 0 1 0 0 0 7.09803208296053 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 9.07948478382682 0 0 0 2.58496250072116 10.9476369379518 9.46964181723952 0 2.32192809488736 0 2.58496250072116 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 0 0 3.32192809488736 0 0 1 0 0 0 0 0 0 0 0 0 0 5.4594316186373 0 3.90689059560852 1.58496250072116 0 0 6.32192809488736 0 0 0 0 0 0 1.58496250072116 0 10.0834793273318 0 0 0 0 6.10852445677817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Charmark.Forehead" 0 1 4.39231742277876 0 0 0 3 0 0 2.32192809488736 0 0 0 4.58496250072116 0 0 0 2.8073549220576 0 4 0 0 0 0 0 1 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 3.8073549220576 0 0 0 0 0 0 4 0 6.53915881110803 0 0 0 0 3 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 3 0 0 0 0 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 14.3527331494979 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 7.52356195605701 1 0 0 0 0 0 1 0 5.4594316186373 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 4.39231742277876 1 3.16992500144231 0 2 0 0 3.58496250072116 0 0 3.4594316186373 1.58496250072116 3.32192809488736 0 0 0 0 4.58496250072116 0 0 0 2.58496250072116 0 0 3.32192809488736 0 4.70043971814109 4.64385618977472 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.33985000288462 0 0 0 0 0 5.35755200461808 3.70043971814109 0 0 0 0 0 3.8073549220576 0 4.75488750216347 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.39231742277876 0 0 0 4.32192809488736
"Erlandson.Forehead" 0 9.53332973230583 2 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 3.32192809488736 0 0 0 0 0 0 7.21916852046216 0 10.0808175276083 0 0 0 0 5.75488750216347 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 8.10852445677817 0 0 0 0 0 13.0833131086508 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 3 1.58496250072116 0 0 0 0 0 0 0 7.68650052718322 0 0 0 0 0 0 0 1 0 0 0 0 7.59245703726808 0 0 0 0 0 0 6.56985560833095 0 0 5 0 4.16992500144231 0 0 0 0 3.16992500144231 0 0 0 3.32192809488736 0 0 0 5.85798099512757 11.7797193551434 8.26209484537018 0 0 0 0 0 0 2.58496250072116 0 1.58496250072116 0 0 0 0 0 1 0 0 3.90689059560852 0 1 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 5.61470984411521 0 5.16992500144231 0 0 0 4.64385618977472 0 0 0 0 0 1.58496250072116 3.70043971814109 0 5.20945336562895 0 0 0 0 4.39231742277876 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0
"Edenfield.Forehead" 0 12.2422809503024 2.58496250072116 0 4.08746284125034 0 0 0 0 0 1.58496250072116 0 0 0 2 0 0 0 1 0 0 0 0 0 0 3 5.4262647547021 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2 0 0 0 0 1 0 5.93073733756289 0 6.04439411935845 0 2 0 0 4.32192809488736 0 0 0 0 0 0 0 0 0 5.61470984411521 0 2.58496250072116 0 0 1 0 0 0 0 0 3.4594316186373 0 2.32192809488736 0 0 0 0 0 2 0 0 0 0 0 0 1 0 4 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 13.7963438571963 0 0 0 0 0 0 0 0 0 0 0 0 0 5.12928301694497 0 0 0 0 0 0 0 0 5.49185309632967 0 0 0 0 0 0 1 0 0 0 2 0 7.31288295528436 0 0 0 1 0 0 5.12928301694497 0 0 2 0 0 0 3.58496250072116 2.58496250072116 0 0 0 0 0 2.32192809488736 0 0 1 0 7.39231742277876 5.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.8073549220576 0 0 0 0 0 4.24792751344359 1.58496250072116 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 7.09803208296053 2.8073549220576 0 0 0 0 7.63662462054365 0 0 0 1 0 0 2 0 4.64385618977472 0 1 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736
"Maryjane.Forehead" 0 10.5245417150358 1 0 3.16992500144231 0 0 3.90689059560852 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 4.64385618977472 0 6 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 2 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4.4594316186373 0 0 0 14.5245417150358 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.64385618977472 0 0 0 2 0 0 0 0 0 0 0 0 5.04439411935845 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 1 0 0 3.4594316186373 1 0 0 0 6.4093909361377 0 0 1 0 0 0 0 0 0 0 3.32192809488736 0 0 0 4.58496250072116 2.32192809488736 0 0 3.16992500144231 0 0 6.22881869049588 3.70043971814109 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 7.49185309632967 0 4.8073549220576 0 0 0 5.08746284125034 0 0 0 0 0 0 3.4594316186373 1 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 1 0 0 0 0 0 2 1 0 0 0
"Gigi.Forehead" 0 6.7279204545632 2.8073549220576 0 2.8073549220576 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2.8073549220576 0 0 3.16992500144231 0 0 0 5 2 4.64385618977472 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 1 0 4.75488750216347 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 1 0 0 0 0 0 0 11.0063260785249 1 0 1 11.0306671362469 0 0 0 0 0 0 0 1 0 4.08746284125034 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1.58496250072116 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5.97727992349992 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 3.8073549220576 1 0 0 0 0 2.8073549220576 0 0 0 0 0 0 3 0 3.16992500144231 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576 0 0 2.32192809488736 0 0 2.8073549220576 0 0 0 0
"Devenwood.Forehead" 0 9.54689445988764 3.90689059560852 2.32192809488736 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 6.12928301694497 0 3.16992500144231 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 14.1682803688587 0 0 0 4.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 6.6724253419715 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 7.10852445677817 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 3 2.8073549220576 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Zambom.Forehead" 0 11.1065629404449 1 1 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2.58496250072116 0 0 0 0 0 0 4.52356195605701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 4.16992500144231 0 3.16992500144231 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 4.16992500144231 0 2 0 0 1 0 0 0 0 0 3.8073549220576 0 2 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.4381420777437 0 0 3.16992500144231 0 0 2 0 0 0 0 0 0 0 1 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 6.65821148275179 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 2.32192809488736 0 6.04439411935845 0 0 0 0 2.32192809488736 0 1 0 0 3.58496250072116 3.32192809488736 0 0 0 0 2 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 6.35755200461808 1.58496250072116 0 0 0 0 6.76818432477693 0 0 0 0 0 0 2 0 4.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 2.58496250072116 0 0 0 0 0 0 0 0 1 0
"Sandale.Forehead" 0 7.49185309632967 0 1.58496250072116 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 3 0 0 0 0 0 0 4.95419631038687 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 3.32192809488736 0 0 0 0 0 0 6.2667865406949 0 7.89481776330794 0 0 0 0 5.61470984411521 2.32192809488736 0 0 0 0 0 2.8073549220576 0 0 5.24792751344359 0 0 0 0 1 0 0 0 0 0 3.4594316186373 0 1.58496250072116 1 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 2.32192809488736 0 0 2 0 0 0 0 0 0 0 1.58496250072116 0 0 0 3.16992500144231 1.58496250072116 0 0 0 0 0 0 10.7976615258538 0 2.58496250072116 0 7.53915881110803 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5.95419631038687 0 0 0 0 0 0 1 1.58496250072116 0 0 3 0 7.876516946565 0 0 0 0 0 0 5 0 0 6.39231742277876 0 4.32192809488736 0 2.58496250072116 0 0 7.91288933622996 0 0 0 1.58496250072116 0 0 2.32192809488736 0 9.46352437327118 6.71424551766612 0 1 0 0 0 1 0 0 0 1 0 0 0 0 1 0 0 3.58496250072116 0 0 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576 1.58496250072116 7.06608919045777 0 0 0 5.08746284125034 3 0 0 0 0 0 2.32192809488736 1 8.4262647547021 0 1.58496250072116 0 0 4.24792751344359 0 0 0 0 0 0 0 0 2 0 0 0 0 0 1 1 0 0 0 0 0 0
"Foothill.Forehead" 0 6.35755200461808 3.90689059560852 0 4.32192809488736 0 0 3.32192809488736 0 0 0 0 0 1 2.58496250072116 0 0 1.58496250072116 0 0 0 0 0 0 0 1.58496250072116 4.58496250072116 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2 0 0 0 0 0 0 8.4594316186373 0 3.16992500144231 0 0 0 0 8.1548181090521 0 0 1.58496250072116 0 0 0 2.32192809488736 0 0 3.70043971814109 0 2 0 0 0 0 0 0 0 0 2.32192809488736 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 2.58496250072116 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 2 1 0 0 0 0 0 0 13.0363453517407 0 2 0 0 5.20945336562895 0 0 0 0 0 0 1 0 6.94251450533924 0 0 0 0 0 0 0 0 1 0 2.58496250072116 0 0 0 0 2.58496250072116 0 0 1 0 0 4.90689059560852 1 0 0 0 2 0 0 0 0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 3.58496250072116 0 7.4178525148859 4.24792751344359 0 0 0 0 0 0 0 0 4.24792751344359 0 0 0 0 0 0 0 0 1.58496250072116 0 0 5.28540221886225 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 6.44294349584873 1.58496250072116 0 0 0 0 5.58496250072116 0 0 0 0 2.32192809488736 0 2.8073549220576 0 4.8073549220576 0 0 0 0 0 0 0 0 0 1 0 0 1 2.32192809488736 1 0 1 0 0 0 0 0 0 0 0 0 1
"Cedarhurst.Forehead" 0 6.70043971814109 0 1 5.28540221886225 2.32192809488736 3.58496250072116 0 0 0 0 1 0 2 4.58496250072116 0 0 0 0 3.8073549220576 0 0 0 0 0 0 2 0 2 0 0 0 2.58496250072116 0 4.58496250072116 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 5.08746284125034 0 0 0 0 8.50382573799575 0 0 0 1 0 0 8.02790599656988 1 7.10852445677817 0 3.4594316186373 0 2 5.4262647547021 0 0 0 0 0 0 2 0 0 1.58496250072116 0 0 0 0 1.58496250072116 0 3.70043971814109 0 0 0 1 0 6.02236781302845 1 0 0 0 0 1 0 0 0 0 0 0 4.32192809488736 0 2.8073549220576 0 1 0 0 0 0 3.90689059560852 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 11.8336807486547 1 3 2.32192809488736 10.6537407787066 0 0 0 0 0 0 0 1.58496250072116 0 4.8073549220576 8.98299357469431 0 0 0 0 0 0 0 6.79441586635011 0 0 0 0 0 0 0 0 1 0 2.8073549220576 0 5.08746284125034 0 1 0 5.4262647547021 0 0 2.58496250072116 0 0 4.8073549220576 0 2 0 2.58496250072116 0 0 0 0 0 0 2.58496250072116 0 0 2.58496250072116 1 5.20945336562895 6.79441586635011 0 3.70043971814109 0 0 0 0 0 0 5.28540221886225 1.58496250072116 0 0 0 0 1 0 0 4.32192809488736 0 0 4.39231742277876 7.35755200461808 1 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 5.20945336562895 1 5.24792751344359 0 0 0 6.94251450533924 2 0 0 0 2 0 2 1.58496250072116 6.62935662007961 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1 2 1 0 0 2.32192809488736 2 0 3.70043971814109 0 0 0 2
