"s__acidaminiphila" "s__acnes" "s__adhaesivum" "s__adolescentis" "s__aeria" "s__aerofaciens" "s__agalactiae" "s__aggregatus" "s__agilis" "s__ahygroscopicus" "s__alaskensis" "s__albidocapillata" "s__alcaligenes" "s__alkalitolerans" "s__aminovorans" "s__amylolyticus" "s__amylovorum" "s__anaerobius" "s__andropogonis" "s__anginosus" "s__animalis" "s__aquatilis" "s__arupense" "s__arvensicola" "s__asini" "s__aureum" "s__aureus" "s__aurum" "s__autotrophicus" "s__bacteriovorus" "s__balearica" "s__barengoltzii" "s__bifida" "s__bifidum" "s__biforme" "s__biprosthecium" "s__bispora" "s__boronitolerans" "s__bowmanii" "s__brevis" "s__bryantii" "s__bryophila" "s__C21_c20" "s__caccae" "s__caeni" "s__campisalis" "s__canimorsus" "s__cateniformis" "s__catus" "s__cecorum" "s__celatum" "s__celer" "s__cellulosum" "s__chitinolyticus" "s__chondroitinus" "s__cinerea" "s__citronellolis" "s__clausii" "s__coagulans" "s__coleohominis" "s__copri" "s__cosmopolitanus" "s__cryaerophilus" "s__cryoconitis" "s__curvus" "s__delafieldii" "s__delbrueckii" "s__dentocariosa" "s__diminuta" "s__dispar" "s__dispersa" "s__distasonis" "s__doebereinerae" "s__dolichum" "s__durum" "s__echinoides" "s__effusa" "s__eggerthii" "s__eikelboomii" "s__elegans" "s__elkanii" "s__endodontalis" "s__endophyticus" "s__enterica" "s__epidermidis" "s__equi" "s__equorum" "s__europaeus" "s__exhalans" "s__faecis" "s__faecium" "s__fascians" "s__firmus" "s__fischeri" "s__flavefaciens" "s__flexus" "s__formigenes" "s__fragi" "s__fragilis" "s__fulvum" "s__fusca" "s__gargensis" "s__garvieae" "s__gelatinosus" "s__genomosp." "s__genosp." "s__geothermalis" "s__gibsonii" "s__ginsengihumi" "s__gladioli" "s__gnavus" "s__granuli" "s__granulosum" "s__gubbeenense" "s__guillouiae" "s__haemolyticus" "s__haemoperoxidus" "s__halodurans" "s__halophobica" "s__hiranonis" "s__huakuii" "s__humi" "s__hydrocarbonoclasticus" "s__hyovaginalis" "s__hypermegale" "s__ichthyoenteri" "s__indoligenes" "s__iners" "s__infantis" "s__influenzae" "s__insecticola" "s__intermedia" "s__intermedium" "s__invocatus" "s__jenensis" "s__johnsonii" "s__kashmirensis" "s__kestanbolensis" "s__komagatae" "s__kroppenstedtii" "s__kuhniae" "s__kujiense" "s__lanatus" "s__larsenii" "s__lautus" "s__leguminosarum" "s__lenta" "s__lividum" "s__luteciae" "s__luteus" "s__lwoffii" "s__macerans" "s__maitriensis" "s__marcescens" "s__marisflavi" "s__maritypicum" "s__mastitidis" "s__mazei" "s__melaninogenica" "s__melopsittaci" "s__meningoseptica" "s__mephitis" "s__mesenteroides" "s__metschnikovii" "s__mexicana" "s__michiganensis" "s__mobilis" "s__modestum" "s__moniliformis" "s__moorei" "s__morganii" "s__mucilaginosa" "s__muciniphila" "s__mucosa" "s__mucosae" "s__multivorum" "s__multocida" "s__muralis" "s__nanceiensis" "s__natatoria" "s__neonatale" "s__nigrescens" "s__nitroreducens" "s__noxia" "s__obscurus" "s__ochracea" "s__odoratimimus" "s__organophilum" "s__otitis" "s__ovatus" "s__p-1630-c5" "s__pachnodae" "s__pallens" "s__palleronii" "s__palustris" "s__paradoxus" "s__parahaemolyticus" "s__parainfluenzae" "s__parvula" "s__pasteurianum" "s__paucivorans" "s__perfringens" "s__petroleiphilum" "s__pettenkoferi" "s__plebeius" "s__porcinus" "s__porphyrae" "s__prausnitzii" "s__producta" "s__pseudolongum" "s__psychrolactophilus" "s__psychrophilus" "s__psychrotolerans" "s__pulmonis" "s__ramosa" "s__ramosum" "s__rectus" "s__reuszeri" "s__reuteri" "s__rhizophila" "s__rhizosphaerae" "s__rhizovicinus" "s__rimae" "s__rosea" "s__ruber" "s__rugosa" "s__ruminis" "s__rumoiensis" "s__saccharolyticum" "s__salaria" "s__salsilacus" "s__SCA1145" "s__SCA1170" "s__schaedleri" "s__schindleri" "s__sciuri" "s__segnis" "s__selenatarsenatis" "s__serinedens" "s__shigelloides" "s__simulans" "s__socranskii" "s__somerae" "s__stationis" "s__stercorea" "s__stercoris" "s__stuartii" "s__stutzeri" "s__stygium" "s__subflava" "s__subterminale" "s__subterranea" "s__succinicans" "s__succinus" "s__tannerae" "s__Taxon" "s__tenuis" "s__thermodenitrificans" "s__toletana" "s__torques" "s__transvaalensis" "s__tropica" "s__umsongensis" "s__uniformis" "s__variabile" "s__venetianus" "s__veronii" "s__viridans" "s__viridescens" "s__viridiflava" "s__wittichii" "s__xenophagum" "s__yabuuchiae" "s__yanoikuyae" "s__zavarzinii" "s__zeae" "s__zeaxanthinifaciens"
"Merchants.Forehead" 0 8.09275714091985 3.70043971814109 0 3.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 1 0 0 0 0 0 0 4.39231742277876 2.8073549220576 4.24792751344359 0 0 0 0 5.35755200461808 0 0 0 0 0 0 3.4594316186373 0 0 4.16992500144231 1 1.58496250072116 0 0 0 0 0 0 2 0 1.58496250072116 0 2.58496250072116 0 0 0 0 0 0 0 0 1 2.58496250072116 0 0 2 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 2.8073549220576 0 0 0 0 0 13.1085244567782 0 0 0 13.5535093043092 0 0 0 0 0 0 0 0 0 5.24792751344359 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 2 0 0 0 0 0 5.6724253419715 1 0 0 0 0 0 2.58496250072116 0 0 2.32192809488736 0 1.58496250072116 0 0 3 0 0 0 0 0 1.58496250072116 0 0 1 5.04439411935845 7.95419631038687 4.58496250072116 0 5.08746284125034 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16992500144231 0 0 1.58496250072116 4.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 6.2667865406949 0 4.4594316186373 0 0 0 8.25738784269265 1 0 0 0 0 0 3 0 7.13955135239879 0 2 0 0 3.32192809488736 0 0 0 0 0 0 0 0 1.58496250072116 1 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0
"Flagstone.Forehead" 0 7.96000193206808 4.70043971814109 0 3.8073549220576 0 0 1 2 0 0 0 0 2.32192809488736 0 0 0 0 1 0 0 0 0 0 0 0 5.55458885167764 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 2 0 2.32192809488736 0 0 0 0 1 1 0 1 0 0 0 0 0 0 5.35755200461808 0 3.32192809488736 0 0 0 0 4.24792751344359 0 0 0 4.39231742277876 0 5.12928301694497 0 0 0 1 0 2 0 0 0 0 0 0 3 0 0 0 0 2 0 0 0 0 0 1 0 0 1 0 0 7.17990909001493 0 0 0 0 0 0 0 13.7224873710083 0 0 0 4.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 6.70043971814109 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 5.24792751344359 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 4.16992500144231 0 4.85798099512757 1 0 2 0 0 0 0 0 0 3 0 0 0 0 0 3.8073549220576 0 0 0 0 0 4.32192809488736 0 3.58496250072116 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 6.75488750216347 1.58496250072116 0 0 0 0 4.39231742277876 0 0 0 0 0 0 3.58496250072116 0 2.32192809488736 2.58496250072116 5.04439411935845 0 0 0 0 0 0 0 0 0 0 1 3.58496250072116 0 0 2.58496250072116 0 0 1 2.58496250072116 0 3 0 0 0 0
"Sylvanus.Forehead" 0 9.93073733756289 1 1.58496250072116 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 4.52356195605701 0 0 0 0 0 0 0 1 4.16992500144231 0 0 0 0 0 0 0 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 2.8073549220576 0 0 0 0 0 0 7.94251450533924 0 7.20945336562895 0 0 0 0 5.52356195605701 0 0 0 0 0 0 3.90689059560852 0 0 3.16992500144231 0 1 0 0 1.58496250072116 0 0 0 0 0 2.8073549220576 0 1.58496250072116 1 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.7858611057596 0 0 1.58496250072116 10.129283016945 0 0 0 0 0 0 0 0 0 5.32192809488736 0 0 0 0 0 0 0 0 5.97727992349992 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 7.92481250360578 0 0 0 0 0 0 0 0 0 3 0 0 0 3 0 0 2 2.32192809488736 0 0 0 0 0 0 0 6.85798099512757 6.3037807481771 0 0 0 0 0 0 0 0 3 0 0 0 0 1 2 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.02236781302845 1.58496250072116 6 0 0 0 9.50977500432694 0 0 0 0 0 0 2.8073549220576 3.16992500144231 4.52356195605701 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 1 0 0 0 0 0 0 0 0 1.58496250072116 0
"Fermanagh.Forehead" 0 11.8707500033461 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 4.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 0 4.4594316186373 0 1 0 0 0 0 0 0 0 0 0 0 0 0 4.39231742277876 0 1 0 0 0 0 0 0 0 2.32192809488736 2 0 0 0 0 0 0 0 2 0 0 0 0 0 0 1.58496250072116 0 4.90689059560852 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.7974588859151 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576 0 2.32192809488736 0 0 0 0 3.58496250072116 0 0 0 2 0 0 2.8073549220576 0 0 4 0 0 0 0 0 0 0 0 5.83289001416474 3 0 0 0 0 0 3.90689059560852 0 0 3.16992500144231 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.79441586635011 1 0 0 0 0 4.08746284125034 0 0 0 0 0 0 3.90689059560852 2.8073549220576 2.8073549220576 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 2.32192809488736 1 0 1 0 0 0 0 0 0 0 0 0 0
"Winifreds.Forehead" 2.8073549220576 11.2807707701306 3.16992500144231 0 0 0 0 1.58496250072116 0 0 0 0 0 3.58496250072116 1 0 0 0 0 0 0 0 0 0 0 3.70043971814109 3.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 3 0 0 0 0 0 0 3 0 4.16992500144231 0 1 0 0 2.32192809488736 0 0 0 0 0 0 0 3 0 4.32192809488736 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 3.32192809488736 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 2.32192809488736 0 0 1 0 0 0 0 0 0 0 0 0 0 0 6.59991284218713 0 0 0 0 0 0 0 13.1584519045384 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 6.4594316186373 1 0 0 0 0 0 0 0 2.32192809488736 0 0 0 2.58496250072116 0 0 0 0 0 0 1 0 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 3.32192809488736 0 0 0 0 0 0 0 3.32192809488736 5.8073549220576 4.08746284125034 0 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.64385618977472 0 0 0 3.8073549220576 0 0 0 0 0 0 0 0 0 0 6.61470984411521 0 1.58496250072116 0 0 0 6.56985560833095 0 0 0 0 0 0 3.58496250072116 0 4.24792751344359 0 2 0 0 0 0 0 0 0 0 0 2.32192809488736 0 1 0 0 1.58496250072116 0 0 1 0 0 3.16992500144231 0 0 0 0
"Woodfin.Forehead" 0 11.6728672764338 4 0 6 0 5.39231742277876 1 0 0 1 0 0 0 3.90689059560852 0 0 2.58496250072116 0 4.52356195605701 1 1 1 0 0 2.8073549220576 5.61470984411521 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.52356195605701 0 0 2.58496250072116 0 5.04439411935845 0 1.58496250072116 0 1 0 0 8.42206476617281 1.58496250072116 7.89481776330794 0 0 0 0 8.25266543245025 0 0 1 0 0 0 3.70043971814109 0 0 5.39231742277876 0 2 0 0 0 3.16992500144231 4 0 1 0 2.32192809488736 0 6.06608919045777 3 0 0 0 0 1.58496250072116 0 1 0 1.58496250072116 0 0 2.32192809488736 0 2.32192809488736 0 0 1.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 0 0 9.7632123668144 3.32192809488736 0 0 0 0 0 0 11.8008998999203 0 0 0 1 0 0 0 0 0 2.32192809488736 0 0 0 5.24792751344359 2.32192809488736 0 0 0 0 0 0 0 9.63299519714296 0 2 0 0 0 0 1 0 0 0 3.8073549220576 0 8.61102479730735 0 2.58496250072116 0 1 0 0 7.08746284125034 0 0 6.18982455888002 0 3.90689059560852 0 3 0 0 2.32192809488736 3.16992500144231 0 0 6.10852445677817 0 0 2.8073549220576 0 10.7992816215219 7.21916852046216 0 0 0 1.58496250072116 0 0 0 0 3 0 0 0 0 2.32192809488736 0 0 0 2.58496250072116 0 0 5.20945336562895 2.8073549220576 2 0 0 0 0 0 0 0 0 0 0 0 0 5.04439411935845 2.32192809488736 6.08746284125034 0 0 0 7.4757334309664 1.58496250072116 0 0 0 0 0 2.58496250072116 0 8.78135971352466 0 1 1.58496250072116 0 5.16992500144231 0 0 0 0 0 0 0 0 3 1.58496250072116 0 1.58496250072116 1 1.58496250072116 2.32192809488736 3.16992500144231 0 0 0 1.58496250072116 2.58496250072116 0
"Reacher.Forehead" 0 8.77807712953536 0 2 2.58496250072116 0 1 1 0 0 0 0 0 0 4.08746284125034 0 0 0 0 6 0 0 0 0 0 0 4 0 0 1.58496250072116 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 5.70043971814109 0 0 2 0 0 0 3.16992500144231 0 6.90689059560852 0 0 0 0 1 2 0 1 0 0 0 1.58496250072116 0 0 3.58496250072116 0 0 4 0 0 0 1 0 0 2.8073549220576 2 0 4.08746284125034 0 0 0 0 0 1 0 0 0 0 0 3 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 5.70043971814109 0 0 0 0 0 12.5715156504778 0 2 0 10.4998458870832 0 0 0 0 0 0 0 2 0 5.12928301694497 2.32192809488736 0 0 0 0 0 0 0 4.52356195605701 0 0 0 0 0 0 0 1.58496250072116 0 0 1.58496250072116 0 8.26209484537018 0 0 0 0 1.58496250072116 0 4.64385618977472 0 0 0 0 0 0 0 0 0 2.32192809488736 2.32192809488736 0 0 1 0 1 3.16992500144231 2.58496250072116 9.87958324961278 5.75488750216347 0 0 0 0 0 3.8073549220576 0 0 2.58496250072116 0 0 1.58496250072116 0 0 1.58496250072116 0 0 0 0 0 5.08746284125034 1 0 0 0 0 0 0 0 0 0 0 0 0 0 5.93073733756289 1 4.58496250072116 0 0 0 6.12928301694497 2.32192809488736 0 0 0 0 0 2 0 6.79441586635011 0 4.64385618977472 0 0 0 0 0 0 0 0 0 0 0 4.4594316186373 0 0 4 1.58496250072116 0 0 0 0 0 0 0 0 3.16992500144231
"Netta.Forehead" 0 9.22881869049588 0 0 3.70043971814109 0 0 3.70043971814109 0 0 0 0 0 0 5.24792751344359 0 0 0 2 0 0 0 0 0 0 3.16992500144231 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2.58496250072116 0 0 0 0 3 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116 4.64385618977472 5.90689059560852 0 0 0 0 3.70043971814109 0 0 1 0 0 0 0 0 0 2.32192809488736 1 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3.58496250072116 0 0 0 0 3.8073549220576 1 0 0 0 0 0 0 14.4961047793401 0 2.8073549220576 0 2.58496250072116 0 0 0 0 0 0 0 0 0 1.58496250072116 1 0 0 0 0 0 0 0 5.88264304936184 1 0 0 2.8073549220576 0 0 0 0 0 0 0 0 5.70043971814109 0 1.58496250072116 0 2.8073549220576 0 0 4.39231742277876 1 0 0 2 0 0 0 3.4594316186373 0 0 1 0 0 3.8073549220576 0 1 0 0 7.67948009950545 5 0 0 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 5.20945336562895 0 0 0 0 0 0 0 0 0 0 0 0 7.58496250072116 0 1 0 0 0 5.16992500144231 0 0 0 0 0 0 4.58496250072116 0 6.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3.58496250072116 0 0 0 0 0 0 0 0 0 0 0
"Goddu.Forehead" 0 11.7652860987237 3.8073549220576 0 5.08746284125034 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 3.16992500144231 0 0 0 0 0 0 5.90689059560852 0 6.02236781302845 1.58496250072116 1 0 0 4.90689059560852 0 0 1 0 0 0 0 0 0 4.39231742277876 0 1 0 0 0 0 0 0 3.8073549220576 0 3.70043971814109 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 0 0 1 0 0 0 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 14.2338443314601 0 0 0 0 0 0 0 0 0 0 0 0 0 4.39231742277876 0 0 0 0 0 0 0 0 1 0 0 0 3 0 0 0 0 0 0 0 0 6.10852445677817 0 0 0 3.8073549220576 0 0 3 0 0 0 0 4.24792751344359 0 4.58496250072116 0 0 0 0 0 0 0 0 0 3.32192809488736 0 7.91288933622996 6.71424551766612 0 2.32192809488736 0 2 0 0 0 0 0 0 0 3.4594316186373 0 0 3 0 0 4.39231742277876 0 0 3.58496250072116 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 7.24792751344359 1 4.08746284125034 0 0 0 3.8073549220576 0 0 0 0 0 0 4.16992500144231 0 4.58496250072116 0 1 0 0 0 0 0 0 0 0 0 0 0 3.4594316186373 1 0 0 0 0 0 0 0 0 0 0 0 0
"Azalea.Forehead" 0 8.7176764230664 3.16992500144231 1.58496250072116 0 3.16992500144231 0 4.16992500144231 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 1 1 4.58496250072116 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 5.75488750216347 0 0 0 0 0 0 6.06608919045777 3.16992500144231 7.35755200461808 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 3.58496250072116 0 1 0 0 0 0 0 0 0 0 4.39231742277876 0 6.76818432477693 1 0 0 0 0 1.58496250072116 0 0 0 4.4594316186373 0 0 3.70043971814109 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 8.33539035469392 0 0 0 0 0 0 0 14.2535520626375 0 3.8073549220576 0 2 0 0 0 0 0 0 0 0 0 9.11113567023471 4.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 7.27612440527424 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 2 0 0 3.70043971814109 0 1.58496250072116 5.24792751344359 1 7.38370429247405 3 0 4.08746284125034 0 0 0 0 0 0 4.85798099512757 0 0 0 0 0 0 0 0 0 0 0 6.6724253419715 1 0 0 0 0 0 0 0 0 0 0 0 0 0 7.12928301694497 0 0 0 0 0 8.20945336562895 0 0 0 1 0 0 5.24792751344359 0 6.37503943134692 0 4.32192809488736 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 1 0 1.58496250072116 1 6 2.8073549220576 0 0 3.90689059560852 0 0 0 0
"Patmos.Forehead" 0 2.32192809488736 0 0 3.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 3.58496250072116 0 0 3.70043971814109 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 2 0 0 0 0 0 0 6.65821148275179 0 6.8703647195834 0 0 0 0 7.29462074889163 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 14.6474584264549 0 0 3.8073549220576 0 0 0 3.70043971814109 0 0 0 0 0 0 7.29462074889163 4.75488750216347 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 2 3.8073549220576 0 2.58496250072116 0 0 0 0 0 0 0 0 0 0 0 5.7279204545632 3.4594316186373 0 0 0 0 0 0 0 1 0 0 6.68650052718322 4.85798099512757 0 0 0 2.32192809488736 0 0 0 0 4.85798099512757 0 0 0 0 0 0 0 0 4.4594316186373 0 0 4.64385618977472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.75488750216347 0 0 0 0 0 7.84549005094437 0 0 0 0 0 0 2.32192809488736 0 5.08746284125034 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 3.8073549220576
"Trafford.Forehead" 0 11.9794251953315 0 0 3.8073549220576 0 0 1.58496250072116 0 0 0 0 0 0 1 0 0 0 0 1.58496250072116 0 0 0 0 0 0 3.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.32192809488736 0 0 0 0 3 0 0 0 0 0 0 4.16992500144231 0 5.55458885167764 0 1 0 0 4.24792751344359 0 0 1 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 1 0 0 0 0 0 2.58496250072116 1 0 0 0 0 2 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4.8073549220576 0 0 0 0 0 13.4887188456055 0 0 2 0 0 0 0 0 0 0 0 0 0 4.32192809488736 2 0 0 0 0 0 0 0 7.37503943134692 0 0 0 0 0 0 0 1 0 0 0 0 6.53915881110803 0 0 0 1.58496250072116 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 4.24792751344359 0 0 0 7.14974711950468 10.103287808412 4.52356195605701 0 0 0 0 0 0 3 0 3 0 0 0 0 0 3.16992500144231 0 0 2 0 0 1 1 0 0 0 0 0 0 0 0 0 3 0 0 0 6.8703647195834 1 5.12928301694497 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 8.33985000288462 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0
"Vinedale.Forehead" 0 4.32192809488736 0 0 1 0 2.8073549220576 0 0 0 0 0 0 6.53915881110803 2.8073549220576 0 0 2.8073549220576 0 1 2 0 0 0 0 6.28540221886225 3.4594316186373 0 0 0 0 0 3 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1.58496250072116 0 6.28540221886225 0 0 1.58496250072116 0 0 0 4.95419631038687 3.8073549220576 7.33091687811462 0 0 0 0 2.32192809488736 2 0 0 0 0 0 0 0 1 2.32192809488736 0 1 0 3 0 0 0 0 0 0 2.8073549220576 0 6.28540221886225 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 7.53138146051631 0 0 0 0 0 0 0 12.3578268822108 2.32192809488736 0 0 0 2 0 0 0 0 1.58496250072116 0 0 0 6.84549005094437 1 0 0 0 0 0 0 0 7.53138146051631 0 0 0 1.58496250072116 0 2.58496250072116 0 0 0 0 3.8073549220576 0 7.21916852046216 0 0 0 3.8073549220576 0 0 4 0 0 4.16992500144231 2 1.58496250072116 0 0 0 0 0 0 0 0 4.58496250072116 0 0 0 2.58496250072116 6.71424551766612 5.16992500144231 0 3.58496250072116 0 0 0 0 0 0 2.58496250072116 1.58496250072116 0 0 0 0 3.58496250072116 0 0 1.58496250072116 0 0 3.70043971814109 1 0 0 0 0 0 0 0 0 0 0 0 0 0 5.78135971352466 1 0 0 0 0 7.89481776330794 0 0 0 0 0 0 7.11894107272351 0 6.7279204545632 0 0 0 0 3 0 0 0 0 0 0 0 1.58496250072116 0 1 0 3 0 0 2.58496250072116 1 0 0 0 0 0 0
"Padanaram.Forehead" 0 7.6724253419715 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 4.58496250072116 0 0 2 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 2.8073549220576 0 0 0 0 0 0 1 4.16992500144231 2.8073549220576 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 5.20945336562895 0 0 0 0 0 0 1 0 0 0 1 0 2.32192809488736 0 0 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 13.3445733225962 0 0 0 0 0 0 0 0 0 0 0 0 0 7.61470984411521 1 0 0 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 3 5.75488750216347 0 0 0 0 1 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 6.3037807481771 2 0 0 0 0 4.39231742277876 0 0 0 0 0 0 3.4594316186373 0 4.52356195605701 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 3.16992500144231 0 0 0 1.58496250072116
