"12.416750107
","18.540057428
","70.391099317
","33.844108616
","42.076603374
","76.209197215
","92.01917739
","162.122559805
","739.2420928
"
"12.385721388
","18.502452948
","70.351506769
","33.785639913
","42.030790081
","76.148541796
","91.977644204
","162.058188095
","739.187232673
"
"6449627
","6518409
","8591193
","18418007
","18350611
","19897464
","50134214
","52058282
","73971170
"
0.30791378021240234,15.78424072265625,146.42438411712646,0.8606691360473633,17.068546295166016,103.76222133636475,2.325467109680176,145.19838619232178,1626.6750288009644
184.89807891845703,203.63733386993408,402.44177055358887,527.9753589630127,543.320559501648,680.0537414550781,1437.130142211914,1644.4974241256714,3856.704822540283

"4.705524697
","10.992310471
","65.060615461
","12.584330247
","20.800334937
","53.545794857
","35.010380476
","98.094738285
","694.494391977
"
"2292304
","2193755
","4433870
","6546064
","6172207
","8025521
","17818528
","19679918
","41655484
"
0.3069725036621094,15.783308982849121,146.4230432510376,0.858006477355957,17.06574058532715,103.75843334197998,2.3182573318481445,145.19195461273193,1626.667652130127
65.95611190795898,79.90807819366455,283.497745513916,188.31634140014648,194.893404006958,340.3950881958008,512.5709629058838,718.1466379165649,2932.1416969299316
"49.973862384
","333.308899645
","2314.067737854
","139.756542451
","436.021394138
","1680.118588314
","381.418202537
","2665.81990288
","25369.080054016
"
"49.906135708
","333.264203131
","2314.02161122
","139.696457111
","435.982621283
","1680.052908419
","381.349859831
","2665.76063974
","25369.020184054
"
"27226639
","175980975
","1234184641
","77750299
","229678782
","896233500
","211637998
","1427205623
","13668294094
"
0.9907464981079102,18.25777816772461,169.80953788757324,2.7966575622558594,19.83544635772705,122.25773429870605,7.5972490310668945,167.90416526794434,1883.5052556991577
780.261999130249,5055.84462928772,35500.595410346985,2228.124433517456,6593.475759506226,25777.889229774475,6064.9748458862305,41020.373540878296,393164.2038125992
0.713921311,370.547132023,1921.536513355,0.731501884,331.023799443,1327.792443489,0.830704579,2593.494953355,217.318695984
0.670683315,370.523562756,1921.513088926,0.707416467,331.000750782,1327.769452168,0.807140981,2593.47096608,217.273446785
238569,204615509,1066490547,238569,185172817,736550099,238569,1450640576,12603457718
0.021360397338867188,5.868537902832031,43.712281227111816,0.021348953247070312,5.217737197875977,30.323477745056152,0.021368026733398438,43.7800350189209,94.15797424316406
6.858171463012695,5862.868234634399,30577.40402984619,6.858162879943848,5305.94903087616,21118.007161140442,6.858160972595215,41568.29573440552,94.15797424316406
