"X100259" "X100267" "X100274" "X100275" "X100277" "X100293" "X100317" "X100322" "X100341" "X100361" "X100395" "X100401" "X100476" "X100491" "X100510" "X100512" "X100513" "X100515" "X100516" "X100537" "X100547" "X100556" "X100563" "X100601" "X100636" "X100704" "X100716" "X100749" "X100750" "X100759" "X100778" "X100815" "X100821" "X100829" "X100831" "X100848" "X100852" "X100855" "X100887" "X100889" "X102002" "X102017" "X102026" "X102027" "X102028" "X102029" "X102030" "X102038" "X102039" "X102045" "X102046" "X102047" "X102055" "X102075" "X102083" "X102092" "X102098" "X102099" "X102105" "X102106" "X102117" "X102155" "X102158" "X102173" "X102174" "X102177" "X102184" "X102185" "X102186" "X102188" "X102191" "X102196" "X102206" "X102207" "X102221" "X102235" "X102239" "X102248" "X102257" "X102258" "X102259" "X102260" "X102261" "X102265" "X102267" "X102281" "X102282" "X102288" "X102289" "X102294" "X102295" "X102298" "X102300" "X102301" "X102304" "X102305" "X102311" "X102325" "X102334" "X102337" "X102338" "X102348" "X102349" "X102350" "X102355" "X102360" "X102370" "X102371" "X102373" "X102375" "X102377" "X102384" "X102385" "X102390" "X102396" "X102397" "X102404" "X102417" "X102418" "X102427" "X102429" "X102430" "X102442" "X102444" "X102445" "X102452" "X102453" "X102460" "X102465" "X102466" "X102469" "X102470" "X102471" "X102489" "X102491" "X102494" "X102495" "X102503" "X200068" "X200069" "X200079" "X200106" "X200108" "X200129" "X200131" "X200132" "X200133" "X200134" "X200136" "X200138" "X200140" "X200142" "X200143" "X200144" "X200147" "X200148" "X200149" "X200154" "X200156" "X200157" "X200174" "X200175" "X200178" "X200179" "X200184" "X200185" "X200192" "X200195" "X200196" "X200199" "X200200" "X200238" "X200241" "X200242" "X200244" "X200246" "X200248" "X200249" "X200286" "X200287" "X200288" "X200291" "X200292" "X200293" "X200294" "X200295" "X200298" "X200299" "X200300" "X200301" "X200302" "X200303" "X200304" "X200305" "X200306" "X200307" "X200309" "X200310" "X200311" "X200312" "X200314" "X200315" "X200316" "X200321" "X200322" "X200323" "X200324" "X200325" "X200326" "X200327" "X200328" "X200329" "X200330" "X200331" "X200332" "X200347" "X200348" "X200349" "X200350" "X200363" "X200364" "X200365" "X200366" "X200367" "X200369" "X200370" "X200371" "X200377" "X200378" "X200379" "X200381" "X200382" "X200383" "X200385" "X200386" "X200387" "X200388" "X200390" "X200392" "X200393" "X200421" "X200422" "X200425" "X200430" "X200434" "X200435" "X200442" "X202019" "X400554" "X400556" "X400558" "X400560" "X400562" "X400628"
"Eubacterium_rectale" 1.58496250072116 0 5.35755200461808 5.4594316186373 5.7279204545632 0 6.53915881110803 0 1 0 1 1.58496250072116 0 5.64385618977472 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 5.93073733756289 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 3.58496250072116 0 0 0 1 1 0 0 0 0 0 3.58496250072116 4.16992500144231 6.4262647547021 7.62935662007961 0 0 0 4.8073549220576 0 1 0 2.32192809488736 0 1 1 0 0 0 0 0 0 0 0 0 0 6.6724253419715 1 0 3.70043971814109 0 0 2.32192809488736 2.32192809488736 4.16992500144231 0 0 0 3 0 0 0 1.58496250072116 0 0 5.78135971352466 0 3 0 3 0 5.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 8.467605550083 0 5.12928301694497 6.65821148275179 0 0 2 0 0 1.58496250072116 4.39231742277876 0 0 3.58496250072116 0 3.4594316186373 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 6.85798099512757 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 1.58496250072116 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.24792751344359 0 0 0 3.16992500144231 0 0 0 0 0 5.28540221886225 0 4.16992500144231 5.75488750216347 1.58496250072116 0 0 0
"Eubacterium_siraeum" 0 0 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 1 0 0 0
"eubacterium_sp._17-3" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Eubacterium_sp._cL-10-1-3" 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0
"Eubacterium_sp._CS1_Van" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Eubacterium_sp._oral_clone_DO016" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Eubacterium_tenue" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Eubacterium_ventriosum" 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Faecalibacterium_prausnitzii" 6.18982455888002 8.96289600533726 7.76818432477693 6.91886323727459 7.16992500144231 1 7.61470984411521 0 4.70043971814109 9.06877827798541 8.01122725542325 2.8073549220576 8.22881869049588 6.53915881110803 8.59245703726808 6.06608919045777 7.16992500144231 2 0 0 1 1 0 9.75488750216347 8 1.58496250072116 0 1.58496250072116 0 7.23840473932508 7.43462822763672 3 7.61470984411521 1.58496250072116 0 0 5.24792751344359 9.91288933622996 9.24079133216196 2 0 0 1 5.12928301694497 0 9.30606168942834 3.58496250072116 6.52356195605701 1 1.58496250072116 6.76818432477693 0 0 0 1 6.35755200461808 2.32192809488736 0 1 4.52356195605701 0 0 4.64385618977472 7.53915881110803 0 0 2 6.95419631038687 1 4.70043971814109 2.8073549220576 1.58496250072116 0 1.58496250072116 5.64385618977472 4.95419631038687 5.32192809488736 6.12928301694497 1.58496250072116 0 5.52356195605701 7.78135971352466 1 2.8073549220576 1 2 0 1.58496250072116 3.32192809488736 2 3.70043971814109 3.4594316186373 0 3.8073549220576 6.74146698640115 1.58496250072116 4.4594316186373 1 4.64385618977472 8.28540221886225 7.8008998999203 5.85798099512757 6.68650052718322 4.95419631038687 4 7.10852445677817 7.90086680798075 7.53915881110803 4.32192809488736 2 0 8.51963625284321 2.58496250072116 2.32192809488736 6.18982455888002 2 8.51963625284321 0 5.08746284125034 10.3342732853072 2.32192809488736 8.92481250360578 3.32192809488736 0 10.1799090900149 6.12928301694497 1 0 1 4.64385618977472 4.58496250072116 2 4.70043971814109 0 7.08746284125034 6.24792751344359 0 5.95419631038687 0 10.0251395622785 6.4594316186373 8.55842071326866 6.08746284125034 5.24792751344359 1 2.58496250072116 3.16992500144231 9.21916852046216 2 1 5.4594316186373 3 6.79441586635011 0 1 7.90689059560852 0 7.76155123244448 1 0 8.36194377373524 9.35755200461808 2.32192809488736 1 1 0 1.58496250072116 2 6.53915881110803 0 0 5.4262647547021 7 1.58496250072116 1 2.8073549220576 3 0 6.56985560833095 0 9.7797193551434 0 3.58496250072116 0 0 0 3 0 0 2 0 1.58496250072116 0 2.32192809488736 5.70043971814109 0 1 7.83289001416474 5.39231742277876 4.95419631038687 0 0 0 8.6582114827518 7.33091687811462 4.64385618977472 2.8073549220576 0 9.14974711950468 0 4.39231742277876 0 3.32192809488736 0 0 1 0 5.20945336562895 0 0 0 5.08746284125034 4.75488750216347 3.90689059560852 0 0 6.65821148275179 0 6.16992500144231 2.32192809488736 0 0 0 9.17492568250068 0 0 5.64385618977472 0 3.32192809488736 3 7.22881869049588 1.58496250072116 0 4.4594316186373 0 6.14974711950468 6.4262647547021 0 5.49185309632967 6.24792751344359 7.23840473932508 0 7.45121111183233 5.39231742277876
"Faecalibacterium_sp._DJF_VR20" 5.75488750216347 6.76818432477693 5.39231742277876 7.64385618977472 5.70043971814109 0 8.19475685442225 0 2.32192809488736 6.52356195605701 6.56985560833095 3 6.97727992349992 6.2667865406949 7.61470984411521 4.95419631038687 4.75488750216347 0 0 0 0 0 1.58496250072116 8.71080643369935 6.32192809488736 0 0 1.58496250072116 1 7.82017896241519 5.95419631038687 0 5.16992500144231 1 1 0 1.58496250072116 7.05528243550119 7.14974711950468 1 0 1 1 4.08746284125034 0 6.98868468677217 2 3.8073549220576 0 1 5.08746284125034 1 0 0 0 2 1 0 0 1.58496250072116 0 0 1 6.65821148275179 0 0 0 5.75488750216347 0 2.8073549220576 0 0 0 1 8.25738784269265 4.16992500144231 3.4594316186373 4.24792751344359 0 1 3.16992500144231 6.6724253419715 0 1.58496250072116 0 0 0 0 1 2 3.16992500144231 0 0 1 6.61470984411521 0 2.58496250072116 1 4.4594316186373 5.95419631038687 5.88264304936184 3.16992500144231 5.39231742277876 2.32192809488736 2 5.97727992349992 5.61470984411521 5.49185309632967 2.58496250072116 0 0 6.8703647195834 0 1 3.16992500144231 0 5.32192809488736 0 5.49185309632967 6.65821148275179 2.8073549220576 6.74146698640115 3.16992500144231 0 8.64024493622235 5.55458885167764 0 0 0 1 3.16992500144231 0 1 0 3.4594316186373 4 0 4.90689059560852 0 9.72962074355304 5.90689059560852 5.39231742277876 3.16992500144231 3.58496250072116 0 0 4.85798099512757 6.10852445677817 0 1 3.16992500144231 0 6.33985000288462 0 2 6.4594316186373 0 5.6724253419715 1.58496250072116 0 9.57742882803575 7.05528243550119 0 0 0 0 0 1.58496250072116 2.32192809488736 0 0 6.20945336562895 6.18982455888002 0 0 1 0 0 2.58496250072116 0 7.28540221886225 0 1 0 0 0 1.58496250072116 0 0 0 0 0 0 0 1.58496250072116 0 1 8.50382573799575 3.8073549220576 2.32192809488736 0 0 0 5.49185309632967 4.8073549220576 3 1 0 5.16992500144231 0 3 0 4 0 0 0 1 1.58496250072116 0 0 1 0 3.90689059560852 1 0 0 4.32192809488736 0 4.16992500144231 1 0 1 0 7.53138146051631 0 0 5.93073733756289 0 0 1 5 0 0 1.58496250072116 0 2.58496250072116 4.16992500144231 1 5.64385618977472 6.88264304936184 5.39231742277876 0 4.32192809488736 3.58496250072116
"Finegoldia_magna" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Flavonifractor_plautii" 0 0 1 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 1 1 0 2.32192809488736 0 0 0 0 0 1 0 0 2 0 2.32192809488736 0 0 0 0 0 0 1.58496250072116 0 4.58496250072116 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 3.16992500144231 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 5.35755200461808 0 1 0 0 0 0 0 0 0 2.8073549220576 0 2.32192809488736 0 0 0 0 0 0 0 2 0 0 3.4594316186373 0 3 1 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 1.58496250072116 4.32192809488736 0 0 2 0 0 0 1 2 0 0 1 0 3.90689059560852 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 1.58496250072116 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1.58496250072116
"Fusobacterium_gonidiaformans" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 0 0 9.21674585819531 0 0 0 0 0 0 0 0 3.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"Fusobacterium_nucleatum" 2 0 0 0 0 2.32192809488736 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 3.32192809488736 1.58496250072116 0 0 1 0 2 1 0 0 0 0 0 3 0 0 1 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 3 0 0 0 1 0 0 0 0 3.32192809488736 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 2.8073549220576 0 0 1.58496250072116 0 0 2 3.32192809488736 0 0 1 0 0 0 0 0 0 0 0 0 0 0 5.39231742277876 0 0 0 1 0 0 0 0 0 0 0 0 2 1 0 2.32192809488736 0 0 6.90689059560852 6.39231742277876 0 0 0 0 4.16992500144231 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.58496250072116 0 0 0 1.58496250072116 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 2.32192809488736 0 3 1 1 0 0 1 0 0 0 0 0 0 0 0 0 0 2.8073549220576 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 9.26912667914942 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116
"Fusobacterium_periodonticum" 0 2 0 0 2.58496250072116 6.2667865406949 0 0 0 0 3.58496250072116 2 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4.4594316186373 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.90689059560852 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 4.64385618977472 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.95419631038687 0 0 0 0 1.58496250072116 0 0 2 0 0 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 1 2.58496250072116 0 0 0 0 0 0 0 7.53138146051631 0 0 0 2.32192809488736 3.4594316186373 0 0 0 0 0 4 0 0 0 0 0 3.8073549220576 0 0 0 0 0 2 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16992500144231 0 0 0 4.4594316186373 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 2.8073549220576 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 4.90689059560852 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
"Fusobacterium_sp._CO5" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16992500144231 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 1 2 0 0 0 0 0 1 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 3.32192809488736 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0
"Fusobacterium_sp._CO6" 2.8073549220576 0 6.4093909361377 2.8073549220576 3.8073549220576 0 5.32192809488736 0 0 1.58496250072116 2.58496250072116 0 0 3.70043971814109 0 0 0 0 0 0 0 0 0 4 2.58496250072116 0 0 1.58496250072116 0 4.16992500144231 1 0 2.32192809488736 0 0 0 0 4.75488750216347 5.55458885167764 0 0 0 0 0 0 4.8073549220576 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 4.16992500144231 0 0 0 4 0 0 1 0 0 0 6.20945336562895 1.58496250072116 3.16992500144231 2.8073549220576 0 0 0 2.32192809488736 0 0 0 0 0 1 0 0 1 0 0 1.58496250072116 6.32192809488736 0 2 0 0 0 4.70043971814109 0 1 0 1 3 0 4.24792751344359 0 0 0 2 0 0 0 1 1 0 3 1 0 1.58496250072116 1 0 5.88264304936184 2.32192809488736 0 0 0 0 0 0 0 0 0 1 0 3.16992500144231 0 8.53138146051631 4.32192809488736 2 0 2.58496250072116 0 0 3.16992500144231 3.90689059560852 0 0 1.58496250072116 0 4.32192809488736 0 0 0 0 0 1 0 5.52356195605701 1.58496250072116 0 0 0 0 0 0 0 0 0 4.8073549220576 5.12928301694497 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.93073733756289 0 1 0 0 0 6.39231742277876 0 1.58496250072116 0 0 5.61470984411521 0 1.58496250072116 0 1 0 0 0 0 1.58496250072116 0 0 0 0 1 0 0 0 2.32192809488736 0 0 0 0 0 0 3.32192809488736 0 0 4.75488750216347 0 0 0 1.58496250072116 0 0 0 0 0 1.58496250072116 0 3.90689059560852 5.58496250072116 3.4594316186373 0 0 0
"Fusobacterium_sp._DJF_B100" 0 4.58496250072116 0 1.58496250072116 0 1 0 0 0 0 6.06608919045777 9.47370574961942 0 0 0 3.58496250072116 0 0 0 0 0 0 0 2.58496250072116 11.1873520732005 0 0 0 0 1 0 0 0 0 0 0 1 0 6.10852445677817 1 0 0 0 0 0 5.97727992349992 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 8.17990909001493 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 0 0 0 5.83289001416474 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.56985560833095 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 2.58496250072116 0 0 0 0 0 0 0 0 7.24792751344359 5.85798099512757 0 0 0 0 2 0 1.58496250072116 0 0 0 0 0 0 0 2.32192809488736 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.16992500144231 0 2.8073549220576 1.58496250072116 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.58496250072116 0 0 2.32192809488736 0 0 0 0 0 11.0927571409199 0 4.90689059560852 0 0 0 4.08746284125034 0 2.8073549220576 0 0 0 0 0 3.4594316186373 0 0 0 0 0 0 0 2 0 10.4008794362822 0 0 0 0 1.58496250072116 0 0 0 0 0 0 0 0 0 0 0 0 5.12928301694497 0 0 1 4.95419631038687 0 0 0
